date,ecb_deposit_rate_pct,euro_10y_pct,euro_inflation_pct,eurostoxx50,sp500,credit_spread_ig_pct,eurusd
2016-08-31,0.503748725636444,1.6151834841430874,1.989177111962162,2852.2429163029196,2775.1149232744942,0.9787172125286809,1.0967088873424384
2016-09-30,0.5037894365390357,1.5453775939919077,1.9846332107125897,2977.5469691866624,2808.748533947748,0.9740149101824644,1.0962207036140748
2016-10-31,0.5024114220125389,1.5673401615126812,1.9868251535336243,2895.953652196628,2965.276884379683,0.9766846839909948,1.0965283154488643
2016-11-30,0.5088817410845299,1.6502999394312314,1.9878216460858467,3028.1745932783356,2852.094177112467,0.9711809442682483,1.0964888902353696
2016-12-31,0.5139153626610589,1.958010400854519,1.984446983006967,3059.841658438375,2808.27005272178,0.9786268852833538,1.0962882702802181
2017-01-31,0.500359550266229,1.5240291645281119,1.9774864736379079,3055.948017959519,2741.582287499198,0.9798984227834333,1.0953524549334608
2017-02-28,0.49091448403639065,1.7149258679165416,1.9763584444841025,3079.1235631047966,2596.7559067638454,0.9870627983633989,1.0952828696792738
2017-03-31,0.49004062357611483,1.3693669698625281,1.9719813331928016,3066.426116010992,2714.780360982843,0.9829505684757996,1.0946145785198191
2017-04-30,0.4879296715182331,1.6876946315464536,1.9769883843212024,3166.622315700585,2876.1466127676404,0.980570056610962,1.0944141819407178
2017-05-31,0.4889978865057261,1.8239328491271272,1.977708811163702,3226.679336677572,2988.321301458807,0.984768380603536,1.0942966681633757
2017-06-30,0.49008449616083893,1.6545849978516205,1.9816192337765015,3192.0699044499042,3038.23467219793,0.9710497948619894,1.094896963683027
2017-07-31,0.5006736899360942,1.6062704513535928,1.9822923434532238,3352.5719946800473,3053.17897266865,0.9657158405887531,1.0942606463514677
2017-08-31,0.4951135861226328,1.7298402457314135,1.983606849038649,3277.084133686534,3103.78606147865,0.9708817253501615,1.0938832261480305
2017-09-30,0.4932255610869978,1.7982483237595952,1.979691854452497,3335.783310365242,3034.68884156262,0.9732072719696334,1.0949011930498016
2017-10-31,0.5034394191244594,1.8029880547770705,1.9830320915853579,3415.8320747982716,3164.4333942443795,0.9781011186817224,1.0946288658541818
2017-11-30,0.5066729341054687,2.0025440121949374,1.991955582956893,3660.222281606512,3318.9200609486197,0.9765523142462988,1.0943129016336797
2017-12-31,0.50998825096735,1.7413633718177917,1.9904071451793053,3595.2721447066483,3465.9539990837993,0.9793723111543144,1.0951231717810872
2018-01-31,0.5074182191089127,1.6185567041459727,1.9874432725407345,3895.2570148617933,3416.6059931370314,0.9757180898032303,1.0953416979659956
2018-02-28,0.49917784325463443,1.680280964756638,1.9866540890297828,3945.612649297204,3451.2373048723266,0.9688582879651183,1.0953789405898766
2018-03-31,0.5000151669757481,1.6891403851327762,1.9842476876117772,3930.899613688283,3452.5100081306796,0.9603843130965353,1.0955451360750441
2018-04-30,0.5005602374148559,1.7168708449365737,1.9807402911185095,3831.6000822971023,3723.680472417492,0.9576257652413831,1.0942521157691714
2018-05-31,0.494423477143633,1.6899193051592178,1.9814312593383503,3951.847968780069,3776.5114852470797,0.9548810581292606,1.0946603194181619
2018-06-30,0.49100734383473016,1.7171022346691607,1.9799766716730998,3980.3095177097816,3518.6405717647144,0.951734171141277,1.0959341173853654
2018-07-31,0.49064712543609407,1.440019616343827,1.987171039642313,3802.5392743731027,3599.358981810736,0.9339901462862873,1.0964640338297738
2018-08-31,0.48592336732079017,1.8103677107267966,1.9871720478570887,3628.554382929632,3895.552571873526,0.9239971282861046,1.0948578567689484
2018-09-30,0.4854320174815291,1.5992211271433743,1.9887916077452459,3555.9892303123006,4029.586960817285,0.9213339658401374,1.0950931170666087
2018-10-31,0.4859094326188763,1.5099356281518226,1.9935517170852448,3465.595023341207,4199.55166841923,0.9227690489781251,1.0941403921481831
2018-11-30,0.4860873638041538,1.7817500377503692,1.992047937822722,3652.95759287972,4235.0061762325895,0.9198750858528899,1.093867052522821
2018-12-31,0.4835559055125822,1.8811548066204944,1.9992316205231668,3897.337618988134,3930.697353476048,0.9154905998511363,1.093950962242912
2019-01-31,0.4865246458715113,1.7604788682964276,1.9960681494605663,4069.152461422561,3673.5892204317656,0.9039482331853782,1.0927139317201924
2019-02-28,0.49098048064292293,1.715154377719751,1.9920265109511357,4155.028262092815,3516.2203323951603,0.9140557283802578,1.0940060371603604
2019-03-31,0.4925847221657558,1.552751676359963,1.9901951758568843,4095.733019860674,3522.9950992243985,0.9085501719829232,1.0938943755017234
2019-04-30,0.48849357102880425,2.119228671700829,1.9896215888970488,4126.253375829711,3591.3409922752026,0.9169671551714187,1.094644781891664
2019-05-31,0.4921518324477314,1.8241906255469575,1.9826149978965535,4311.158279869906,3715.5172314304614,0.9247705847563864,1.0952382617503047
2019-06-30,0.4896446323553962,1.5187504318039498,1.9824395239759092,4746.127207800767,3690.9267430716177,0.9261402300858911,1.096541618421614
2019-07-31,0.4940404354468361,1.5770947480108743,1.9741020910237121,4964.830952871586,3858.041461917006,0.9232771830605777,1.097693386795894
2019-08-31,0.4886814983624489,1.7017283856482346,1.9810627830264396,4927.006157425944,3841.87645980049,0.923938260716489,1.0961802266056093
2019-09-30,0.4932538343780928,1.4600441645786948,1.9806577982694011,4960.071928423763,3760.5071276115714,0.9181730508462922,1.0961850375085738
2019-10-31,0.49315351710501537,1.7184480781565925,1.9774480096459213,4877.1667042375575,3914.9348671489283,0.9194767014797822,1.0940126319919312
2019-11-30,0.4869097726533433,1.6180490392964295,1.9729063190545033,4729.837564975894,3799.139709281213,0.9194914622190301,1.093528855010283
2019-12-31,0.4853402752935091,1.8692808653409416,1.9709841666834624,4714.272189359612,3411.0066900188453,0.9221513035587714,1.094207277696377
2020-01-31,0.4856107866873668,1.829933986231604,1.9698687693413104,4779.341690954582,3290.262953012898,0.9269034878019904,1.0950855743491774
2020-02-29,0.4869747433831891,1.2802819277679731,1.9646462145132535,5198.086444125754,3325.6871802536166,0.9355676802390546,1.096339400307392
2020-03-31,0.48206380275848415,1.688319190662581,1.9600472390441392,5236.247993798744,2939.2186830684414,0.9336261010664713,1.0959276226577424
2020-04-30,0.4765269375226582,1.4339068125941048,1.9591113640188316,5582.265091127958,2917.8049411394154,0.9388430431552677,1.09621358673886
2020-05-31,0.4775248601868936,1.843970560074172,1.9565074452798534,6054.173083426658,2899.4705801392524,0.9348846952521233,1.0962772603696922
2020-06-30,0.4751911121024946,1.700406992471668,1.961203510798245,6105.914190753774,2754.3281895646087,0.9304118705145169,1.0975109471814681
2020-07-31,0.4763686401611457,1.7586294579891952,1.9668928626694726,6578.212453677379,2610.2764435448034,0.92732158833792,1.0990662471721553
2020-08-31,0.4801662377735376,1.5203975284530427,1.9669729686874722,6822.738380131711,2580.2622374832417,0.9224117600589717,1.0986747138734756
2020-09-30,0.4719223009417829,1.946186836641108,1.9693409665477448,6728.659038343243,2541.857596832449,0.927313081650645,1.102426348840742
2020-10-31,0.47319424152437095,1.9762052465969375,1.9626650246796191,6842.596102229396,2687.751937389754,0.9319292873429537,1.1023903081065627
2020-11-30,0.47931747636204963,1.5196018199681176,1.9658521132267823,6883.85354782672,2746.867755983942,0.9382908460781506,1.1019914196732683
2020-12-31,0.47782984214019725,1.7337521104201445,1.9656991958792158,6846.300362064521,2592.3997962705935,0.9381643444318299,1.1025592597100156
2021-01-31,0.47377576922400944,1.5727804049654814,1.9681225374589701,6819.290642640725,2521.9226629930026,0.9395362524122663,1.1032864520950734
2021-02-28,0.4775369883599074,1.6740014978307975,1.9761243181169383,6897.640327772909,2610.7086175486156,0.936644117419266,1.1038020663498356
2021-03-31,0.4788042209409481,1.4889586740572636,1.9647200293352165,7066.895669898459,2826.977293447071,0.9308893111800173,1.1031223897163247
2021-04-30,0.4832836362948359,1.9633554634819286,1.9660247702304836,6820.828593111063,2890.471146210949,0.9331244019326751,1.1045661906878421
2021-05-31,0.4815575577445795,1.5361806310821793,1.9605291749146443,6852.051312575143,2946.6286700385863,0.9344662674892578,1.104592014551737
2021-06-30,0.4741484663759684,1.629735894126344,1.9634901583716668,6416.905106453455,3186.5729330798235,0.9289312011639692,1.1061024847184189
2021-07-31,0.4735984125524122,1.7488208522189905,1.9569235911845244,6524.297130683929,3205.9891752167896,0.9318578634972022,1.107469046579933
2021-08-31,0.471369271787356,1.5742351700249368,1.9544465933495045,6740.003288511491,3188.7921263844955,0.9231492267842035,1.1061701913505992
2021-09-30,0.4752458908975939,1.6393490264377484,1.9554602621283064,6823.430831691109,3030.851407685421,0.9222542343635809,1.1051658782236684
2021-10-31,0.4762140551394797,1.5916680781754349,1.9585278090604832,6945.320450305793,2989.8723469398146,0.9191026651780033,1.1041416450858579
2021-11-30,0.46805980897730415,1.64804069575186,1.9589017795071662,7164.4275281324635,3271.3643726091777,0.9164562840968893,1.1043687226464494
2021-12-31,0.46208399357678814,1.4865025983117428,1.954937624812227,6985.8216598949675,3108.222557679388,0.9110389953207634,1.1044008367689502
2022-01-31,0.46650293875972443,1.6008047274193793,1.95216996372365,6945.602896728512,3131.371568206179,0.9158014657780728,1.104648412008484
2022-02-28,0.46990176384681365,1.638867825139977,1.956592478179897,7140.020684450976,2976.891310519029,0.9186312068383184,1.1038157011991012
2022-03-31,0.4667005470172712,1.6166416464466509,1.9565649801014642,7497.627606997241,3013.0278832121708,0.9245483081723743,1.1042228485650167
2022-04-30,0.4666953030344348,1.675198796268504,1.948145908117259,7668.359557091637,3141.0993093729185,0.9252007949156001,1.1056079531747849
2022-05-31,0.46892317080331575,1.6249578378998075,1.9523642216586075,8587.632332596895,3132.4739361307534,0.9187105266446208,1.1042543584601392
2022-06-30,0.4712651924825521,1.7842469037484592,1.9544454640571747,8595.264799097009,3245.913005225165,0.9168155190548968,1.1040405632164916
2022-07-31,0.47564640346312387,1.6271670145952493,1.9588125417834346,9024.896697569271,3362.2262501799573,0.910857930028029,1.1042715689709948
2022-08-31,0.4769288315992317,1.656431392154849,1.957129404451551,9584.46507086426,3445.8817767790783,0.9130919058529287,1.1041245183924144
2022-09-30,0.4764546899043892,1.5767374895050115,1.9612701870436842,9574.692337327688,3706.562457441371,0.9190854354981699,1.1039103909476555
2022-10-31,0.47516044958044995,1.5961832235631643,1.9559648624436758,9269.038670748589,3847.980796167247,0.9206658874560678,1.1056626549322008
2022-11-30,0.4804391635831162,1.4907652449601594,1.958814861498003,8822.11221206978,3827.9775195767243,0.9176032828867696,1.1069297224369856
2022-12-31,0.4691848922077235,1.7470026303394182,1.9563629599498629,8930.645938717022,3750.52627267671,0.9156866472743526,1.1077631173803117
2023-01-31,0.4684916155822669,1.497113912934393,1.9597347184744636,9421.502263467264,3649.966209994429,0.9166388972876858,1.1069859178169204
2023-02-28,0.4686566161021872,1.5567781563739385,1.9647629390565455,9583.788374347398,3744.9919761765673,0.9093371103199334,1.1092115245368923
2023-03-31,0.46152987129783624,1.715416569099517,1.9610829882965028,9706.255038269512,3722.7134961345946,0.9100101210362311,1.1095574271996147
2023-04-30,0.46319393936352643,1.7235799442552062,1.960826840899009,9589.152713645037,4155.168769379816,0.910927610423853,1.108964451256774
2023-05-31,0.45993753430130946,1.5999203216505489,1.961021614031289,9879.189467522649,4490.482180768802,0.9081263960455921,1.1086120739753051
2023-06-30,0.4642497582828882,1.3613598867095678,1.9669699381204921,8979.072831607882,4483.3829081489675,0.9059562197103651,1.1081077453561474
2023-07-31,0.46362179786271657,1.7266987909570528,1.9705227285773412,9117.860531435423,4455.741730927931,0.90672544292579,1.1102142820001089
2023-08-31,0.46696756406666384,1.7059020829004727,1.9644263408572888,9174.990163642155,4788.171531094344,0.902533998689509,1.1104054689757854
2023-09-30,0.47306178209252,1.4612045997717538,1.9667143821608317,8655.086491723252,4460.9747443059005,0.898331684719526,1.1104547886587282
2023-10-31,0.4749764300060873,1.7905247424252615,1.9704398282077273,9545.71139339241,4411.6272526630555,0.9021315390415658,1.10828817649941
2023-11-30,0.4705978242889731,1.565432854223959,1.981058857687366,8997.466867228643,4610.284054458497,0.903148392639257,1.1090119867516872
2023-12-31,0.4630262311304499,1.4940980137074547,1.9726631122035951,8606.18122795319,4474.354887346985,0.9114417106433329,1.107940490794602
2024-01-31,0.47179315171803177,1.6861527583626703,1.9699813507039252,8184.144085082637,4420.33511073664,0.9064018206486903,1.1067975341608556
2024-02-29,0.4712366907520942,1.644466126042212,1.9766482066443618,8633.99825897438,4389.190991499262,0.8973969914054128,1.1073970918588196
2024-03-31,0.4677938660139226,1.6981874661625946,1.9698728551513283,8332.120708741102,4535.931916438668,0.9019908858262522,1.1065206833416332
2024-04-30,0.4685151514542267,1.4276529427055609,1.9638755522317046,8624.490979831933,4592.635943303243,0.9066616079202087,1.1073435182921392
2024-05-31,0.46755809480181343,1.9393926122426692,1.9664609632086063,8895.627355225159,4698.650038619927,0.9028506912898676,1.1084524113800875
2024-06-30,0.47181880612287685,1.5814200139413177,1.971553006513,9044.052396535093,4843.4217848231665,0.895386406225385,1.1066500164595967
2024-07-31,0.4719884470350624,1.4410395507606006,1.9682096040761223,8557.111112019356,4883.1258759790135,0.8950254532693962,1.1065009064247284
2024-08-31,0.47205719495315446,1.7648835232382267,1.9709102399375826,8364.192864582665,5134.2291386970965,0.8861359263233475,1.1049140884558173
2024-09-30,0.46848429634798966,1.615263676832813,1.9714950162847324,9035.755362134923,5020.463067590284,0.8842911030900537,1.1048391544730025
2024-10-31,0.47083213684172714,1.7195609097076627,1.979088761454826,8556.101794601665,4767.206511888773,0.8732365420899948,1.1057383524515088
2024-11-30,0.46566280322995224,1.6147215386361964,1.9790811692562824,8278.674701124273,4461.748363924257,0.871896813272153,1.1043615250856036
2024-12-31,0.4689922504287721,1.660031196356784,1.9840324058161227,8259.624696372966,4203.679093304088,0.8611400619211731,1.1061506848963425
2025-01-31,0.4766119379937227,1.7134778645545177,1.9795168165195514,8601.61076687025,4140.537188443849,0.8597958639139867,1.1058260437574632
2025-02-28,0.46898850780322693,1.5569905752057922,1.9785924222722413,8742.021427411903,4340.118847457709,0.86721842021654,1.1046284759574234
2025-03-31,0.45665736164647036,1.758468301025404,1.9781089000034322,9077.64500187802,4400.735856440742,0.8657149440877111,1.1044891586054426
2025-04-30,0.45974175542224194,1.5892567405603104,1.9838044397408583,8687.049909711195,4326.179186382495,0.8693911369970357,1.1052659333331676
2025-05-31,0.4724812444996576,1.5420281728740868,1.9867025049384606,9099.814623379141,4171.3269607296015,0.8660057532732435,1.1038730000371395
2025-06-30,0.4674766202552981,1.6790314835286735,1.9829437392819926,9378.326250076301,4112.280050393177,0.8613633380777114,1.1038587340759913
2025-07-31,0.4612231414612882,1.7279793332349445,1.9863535781003925,8752.272283212607,4074.6664417987254,0.8536879462075513,1.1024689215797185
2025-08-31,0.46416798613019056,1.6298060848873945,1.9902067344825305,9402.53311215082,4011.0854459162047,0.8586994885218191,1.103656467751243
2025-09-30,0.459964378179899,1.5305864101179645,1.9896485058709332,10419.491383105043,3809.320737015174,0.858214589868914,1.1037943406440756
2025-10-31,0.4574342507602153,1.7504020857065103,1.9883601942957743,10111.220508268781,3763.4857981808773,0.8661261812078085,1.1033516557897622
2025-11-30,0.45569366342679646,1.39164434460838,1.9873911780686615,10187.098916342422,3942.9492944796943,0.8600270886567994,1.1043691422641433
2025-12-31,0.45835367385825543,1.5037240534529255,1.978916216038717,10878.640104616263,3627.5750278597284,0.858701626652287,1.1030625310045454
